Time,Node,S,E,I,R
182,9,7924.0,0.0,0.0,127679.29
182,10,2990.0,0.0,0.0,56464.184
182,11,5438.0,0.0,0.0,98258.84
182,12,6038.0,0.0,0.0,111809.484
182,13,6818.0,0.0,0.0,124114.16
183,0,380.0,0.0,0.0,26439.58
183,1,500.0,0.0,0.0,32470.457
183,2,460.0,0.0,0.0,32838.586
183,3,2364.0,0.0,0.0,51174.227
183,4,3874.0,0.0,0.0,77833.195
183,5,3106.0,0.0,0.0,50723.91
183,6,7915.0,0.0,0.0,141690.97
183,7,7061.0,0.0,0.0,121877.445
183,8,5600.0,0.0,0.0,89980.09
183,9,7924.0,0.0,0.0,127674.81
183,10,2990.0,0.0,0.0,56462.207
183,11,5438.0,0.0,0.0,98255.42
183,12,6038.0,0.0,0.0,111805.58
183,13,6818.0,0.0,0.0,124109.836
184,0,380.0,0.0,0.0,26437.41
184,1,500.0,0.0,0.0,32467.781
184,2,460.0,0.0,0.0,32835.9
184,3,2364.0,0.0,0.0,51170.953
184,4,3874.0,0.0,0.0,77828.53
184,5,3106.0,0.0,0.0,50720.844
184,6,7915.0,0.0,0.0,141685.25
184,7,7061.0,0.0,0.0,121873.22
184,8,5600.0,0.0,0.0,89976.94
184,9,7924.0,0.0,0.0,127670.336
184,10,2990.0,0.0,0.0,56460.23
184,11,5438.0,0.0,0.0,98251.99
184,12,6038.0,0.0,0.0,111801.69
184,13,6818.0,0.0,0.0,124105.516
185,0,380.0,0.0,0.0,26435.242
185,1,500.0,0.0,0.0,32465.11
185,2,460.0,0.0,0.0,32833.207
185,3,2364.0,0.0,0.0,51167.676
185,4,3874.0,0.0,0.0,77823.875
185,5,3106.0,0.0,0.0,50717.777
185,6,7915.0,0.0,0.0,141679.53
185,7,7061.0,0.0,0.0,121868.99
185,8,5600.0,0.0,0.0,89973.78
185,9,7924.0,0.0,0.0,127665.86
185,10,2990.0,0.0,0.0,56458.258
185,11,5438.0,0.0,0.0,98248.56
185,12,6038.0,0.0,0.0,111797.79
185,13,6818.0,0.0,0.0,124101.19
186,0,380.0,0.0,0.0,26433.074
186,1,500.0,0.0,0.0,32462.438
186,2,460.0,0.0,0.0,32830.52
186,3,2364.0,0.0,0.0,51164.402
186,4,3874.0,0.0,0.0,77819.23
186,5,3106.0,0.0,0.0,50714.71
186,6,7915.0,0.0,0.0,141673.81
186,7,7061.0,0.0,0.0,121864.766
186,8,5600.0,0.0,0.0,89970.625
186,9,7924.0,0.0,0.0,127661.39
186,10,2990.0,0.0,0.0,56456.28
186,11,5438.0,0.0,0.0,98245.14
186,12,6038.0,0.0,0.0,111793.89
186,13,6818.0,0.0,0.0,124096.87
187,0,380.0,0.0,0.0,26430.906
187,1,500.0,0.0,0.0,32459.766
187,2,460.0,0.0,0.0,32827.832
187,3,2364.0,0.0,0.0,51161.125
187,4,3874.0,0.0,0.0,77814.56
187,5,3106.0,0.0,0.0,50711.65
187,6,7915.0,0.0,0.0,141668.08
187,7,7061.0,0.0,0.0,121860.53
187,8,5600.0,0.0,0.0,89967.47
187,9,7924.0,0.0,0.0,127656.914
187,10,2990.0,0.0,0.0,56454.305
187,11,5438.0,0.0,0.0,98241.72
187,12,6038.0,0.0,0.0,111790.0
187,13,6818.0,0.0,0.0,124092.55
188,0,380.0,0.0,0.0,26428.738
188,1,500.0,0.0,0.0,32457.09
188,2,460.0,0.0,0.0,32825.145
188,3,2364.0,0.0,0.0,51157.85
188,4,3874.0,0.0,0.0,77809.91
188,5,3106.0,0.0,0.0,50708.582
188,6,7915.0,0.0,0.0,141662.36
188,7,7061.0,0.0,0.0,121856.31
188,8,5600.0,0.0,0.0,89964.31
188,9,7924.0,0.0,0.0,127652.445
188,10,2990.0,0.0,0.0,56452.33
188,11,5438.0,0.0,0.0,98238.3
188,12,6038.0,0.0,0.0,111786.1
188,13,6818.0,0.0,0.0,124088.22
189,0,381.0,0.0,0.0,26426.57
189,1,501.0,0.0,0.0,32454.418
189,2,461.0,0.0,0.0,32822.457
189,3,2323.0,0.0,0.0,50793.58
189,4,3892.0,0.0,0.0,77805.26
189,5,3118.0,0.0,0.0,50705.516
189,6,7970.0,0.0,0.0,141655.62
189,7,7114.0,0.0,0.0,121852.086
189,8,5639.0,0.0,0.0,89961.16
189,9,7979.0,0.0,0.0,127646.97
189,10,3014.0,0.0,0.0,56449.355
189,11,5480.0,0.0,0.0,98234.87
189,12,6086.0,0.0,0.0,111776.2
189,13,6871.0,0.0,0.0,124082.91
190,0,381.0,0.0,0.0,26424.402
190,1,501.0,0.0,0.0,32451.746
190,2,461.0,0.0,0.0,32819.77
190,3,2323.0,0.0,0.0,50790.305
190,4,3892.0,0.0,0.0,77800.6
190,5,3118.0,0.0,0.0,50702.453
190,6,7970.0,0.0,0.0,141649.9
190,7,7114.0,0.0,0.0,121847.86
190,8,5639.0,0.0,0.0,89958.0
190,9,7979.0,0.0,0.0,127642.5
190,10,3014.0,0.0,0.0,56447.38
190,11,5480.0,0.0,0.0,98231.44
190,12,6086.0,0.0,0.0,111772.31
190,13,6871.0,0.0,0.0,124078.58
191,0,381.0,0.0,0.0,26422.234
191,1,501.0,0.0,0.0,32449.074
191,2,461.0,0.0,0.0,32817.082
191,3,2323.0,0.0,0.0,50787.03
191,4,3892.0,0.0,0.0,77795.95
191,5,3118.0,0.0,0.0,50699.39
191,6,7970.0,0.0,0.0,141644.19
191,7,7114.0,0.0,0.0,121843.63
191,8,5639.0,0.0,0.0,89954.84
191,9,7979.0,0.0,0.0,127638.02
191,10,3014.0,0.0,0.0,56445.406
191,11,5480.0,0.0,0.0,98228.016
191,12,6086.0,0.0,0.0,111768.42
191,13,6871.0,0.0,0.0,124074.26
192,0,381.0,0.0,0.0,26420.066
192,1,501.0,0.0,0.0,32446.402
192,2,461.0,0.0,0.0,32814.395
192,3,2323.0,0.0,0.0,50783.758
192,4,3892.0,0.0,0.0,77791.3
192,5,3118.0,0.0,0.0,50696.324
192,6,7970.0,0.0,0.0,141638.47
192,7,7114.0,0.0,0.0,121839.41
192,8,5639.0,0.0,0.0,89951.69
192,9,7979.0,0.0,0.0,127633.55
192,10,3014.0,0.0,0.0,56443.43
192,11,5480.0,0.0,0.0,98224.59
192,12,6086.0,0.0,0.0,111764.52
192,13,6871.0,0.0,0.0,124069.94
193,0,319.0,0.0,0.0,26479.9
193,1,386.0,0.0,0.0,32558.734
193,2,333.0,0.0,0.0,32939.707
193,3,2074.0,0.0,0.0,51029.484
193,4,3532.0,0.0,0.0,78146.64
193,5,2854.0,0.0,0.0,50957.26
193,6,7124.0,0.0,0.0,142478.75
193,7,6346.0,0.0,0.0,122603.18
193,8,5094.0,0.0,0.0,90493.53
193,9,7182.0,0.0,0.0,128426.08
193,10,2694.0,0.0,0.0,56761.457
193,11,4906.0,0.0,0.0,98795.17
193,12,5409.0,0.0,0.0,112437.63
193,13,6114.0,0.0,0.0,124822.625
194,0,319.0,0.0,0.0,26477.734
194,1,386.0,0.0,0.0,32556.062
194,2,333.0,0.0,0.0,32937.023
194,3,2074.0,0.0,0.0,51026.21
194,4,3532.0,0.0,0.0,78141.984
194,5,2854.0,0.0,0.0,50954.195
194,6,7124.0,0.0,0.0,142473.03
194,7,6346.0,0.0,0.0,122598.96
194,8,5094.0,0.0,0.0,90490.375
194,9,7182.0,0.0,0.0,128421.61
194,10,2694.0,0.0,0.0,56759.484
194,11,4906.0,0.0,0.0,98791.75
194,12,5409.0,0.0,0.0,112433.734
194,13,6114.0,0.0,0.0,124818.305
195,0,319.0,0.0,0.0,26475.566
195,1,386.0,0.0,0.0,32553.393
195,2,333.0,0.0,0.0,32934.336
195,3,2074.0,0.0,0.0,51022.938
195,4,3532.0,0.0,0.0,78137.336
195,5,2854.0,0.0,0.0,50951.133
195,6,7124.0,0.0,0.0,142467.31
195,7,6346.0,0.0,0.0,122594.734
195,8,5094.0,0.0,0.0,90487.23
195,9,7182.0,0.0,0.0,128417.14
195,10,2694.0,0.0,0.0,56757.508
195,11,4906.0,0.0,0.0,98788.33
195,12,5409.0,0.0,0.0,112429.84
195,13,6114.0,0.0,0.0,124813.984
196,0,320.0,0.0,0.0,26473.4
196,1,387.0,0.0,0.0,32550.723
196,2,334.0,0.0,0.0,32931.65
196,3,2032.0,0.0,0.0,50657.664
196,4,3550.0,0.0,0.0,78131.68
196,5,2866.0,0.0,0.0,50948.07
196,6,7179.0,0.0,0.0,142459.6
196,7,6398.0,0.0,0.0,122588.51
196,8,5134.0,0.0,0.0,90484.07
196,9,7238.0,0.0,0.0,128411.67
196,10,2719.0,0.0,0.0,56755.54
196,11,4948.0,0.0,0.0,98784.91
196,12,5457.0,0.0,0.0,112425.95
196,13,6167.0,0.0,0.0,124808.664
197,0,320.0,0.0,0.0,26471.234
197,1,387.0,0.0,0.0,32548.05
197,2,334.0,0.0,0.0,32928.96
197,3,2032.0,0.0,0.0,50654.395
197,4,3550.0,0.0,0.0,78127.03
197,5,2866.0,0.0,0.0,50945.008
197,6,7179.0,0.0,0.0,142453.88
197,7,6398.0,0.0,0.0,122584.29
197,8,5134.0,0.0,0.0,90480.92
197,9,7238.0,0.0,0.0,128407.2
197,10,2719.0,0.0,0.0,56753.562
197,11,4948.0,0.0,0.0,98781.484
197,12,5457.0,0.0,0.0,112422.06
197,13,6167.0,0.0,0.0,124804.34
198,0,320.0,0.0,0.0,26469.068
198,1,387.0,0.0,0.0,32545.383
198,2,334.0,0.0,0.0,32926.277
198,3,2032.0,0.0,0.0,50651.125
198,4,3550.0,0.0,0.0,78122.38
198,5,2866.0,0.0,0.0,50941.945
198,6,7179.0,0.0,0.0,142448.16
198,7,6398.0,0.0,0.0,122580.06
198,8,5134.0,0.0,0.0,90477.766
198,9,7238.0,0.0,0.0,128402.734
198,10,2719.0,0.0,0.0,56751.59
198,11,4948.0,0.0,0.0,98778.06
198,12,5457.0,0.0,0.0,112418.17
198,13,6167.0,0.0,0.0,124800.03
199,0,320.0,0.0,0.0,26466.902
199,1,387.0,0.0,0.0,32542.713
199,2,334.0,0.0,0.0,32923.594
199,3,2032.0,0.0,0.0,50647.85
199,4,3550.0,0.0,0.0,78117.734
199,5,2866.0,0.0,0.0,50938.883
199,6,7179.0,0.0,0.0,142442.44
199,7,6398.0,0.0,0.0,122575.84
199,8,5134.0,0.0,0.0,90474.61
199,9,7238.0,0.0,0.0,128398.266
199,10,2719.0,0.0,0.0,56749.617
199,11,4948.0,0.0,0.0,98774.64
199,12,5457.0,0.0,0.0,112414.28
199,13,6167.0,0.0,0.0,124795.71
200,0,320.0,0.0,0.0,26464.738
200,1,387.0,0.0,0.0,32540.043
200,2,334.0,0.0,0.0,32920.906
200,3,2032.0,0.0,0.0,50644.582
200,4,3550.0,0.0,0.0,78113.08
200,5,2866.0,0.0,0.0,50935.824
200,6,7179.0,0.0,0.0,142436.72
200,7,6398.0,0.0,0.0,122571.62
200,8,5134.0,0.0,0.0,90471.46
200,9,7238.0,0.0,0.0,128393.8
200,10,2719.0,0.0,0.0,56747.645
200,11,4948.0,0.0,0.0,98771.22
200,12,5457.0,0.0,0.0,112410.39
200,13,6167.0,0.0,0.0,124791.4
201,0,320.0,0.0,0.0,26462.57
201,1,387.0,0.0,0.0,32537.375
201,2,334.0,0.0,0.0,32918.223
201,3,2032.0,0.0,0.0,50641.312
201,4,3550.0,0.0,0.0,78108.43
201,5,2866.0,0.0,0.0,50932.76
201,6,7179.0,0.0,0.0,142431.0
201,7,6398.0,0.0,0.0,122567.4
201,8,5134.0,0.0,0.0,90468.31
201,9,7238.0,0.0,0.0,128389.33
201,10,2719.0,0.0,0.0,56745.67
201,11,4948.0,0.0,0.0,98767.8
201,12,5457.0,0.0,0.0,112406.5
201,13,6167.0,0.0,0.0,124787.08
202,0,320.0,0.0,0.0,26460.406
202,1,387.0,0.0,0.0,32534.707
202,2,334.0,0.0,0.0,32915.54
202,3,2032.0,0.0,0.0,50638.043
202,4,3550.0,0.0,0.0,78103.78
202,5,2866.0,0.0,0.0,50929.703
202,6,7179.0,0.0,0.0,142425.28
202,7,6398.0,0.0,0.0,122563.18
202,8,5134.0,0.0,0.0,90465.16
202,9,7238.0,0.0,0.0,128384.86
202,10,2719.0,0.0,0.0,56743.7
202,11,4948.0,0.0,0.0,98764.375
202,12,5457.0,0.0,0.0,112402.61
202,13,6167.0,0.0,0.0,124782.766
203,0,321.0,0.0,0.0,26458.242
203,1,388.0,0.0,0.0,32532.037
203,2,335.0,0.0,0.0,32912.85
203,3,2000.0,0.0,0.0,50263.773
203,4,3568.0,0.0,0.0,78099.13
203,5,2878.0,0.0,0.0,50926.64
203,6,7234.0,0.0,0.0,142417.58
203,7,6450.0,0.0,0.0,122556.95
203,8,5173.0,0.0,0.0,90462.0
203,9,7293.0,0.0,0.0,128380.39
203,10,2744.0,0.0,0.0,56741.727
203,11,4991.0,0.0,0.0,98759.95
203,12,5505.0,0.0,0.0,112397.72
203,13,6220.0,0.0,0.0,124778.445
204,0,321.0,0.0,0.0,26456.076
204,1,388.0,0.0,0.0,32529.37
204,2,335.0,0.0,0.0,32910.17
204,3,2000.0,0.0,0.0,50260.504
204,4,3568.0,0.0,0.0,78094.484
204,5,2878.0,0.0,0.0,50923.58
204,6,7234.0,0.0,0.0,142411.86
204,7,6450.0,0.0,0.0,122552.734
204,8,5173.0,0.0,0.0,90458.85
204,9,7293.0,0.0,0.0,128375.92
204,10,2744.0,0.0,0.0,56739.754
204,11,4991.0,0.0,0.0,98756.53
204,12,5505.0,0.0,0.0,112393.83
204,13,6220.0,0.0,0.0,124774.13
205,0,321.0,0.0,0.0,26453.912
205,1,388.0,0.0,0.0,32526.7
205,2,335.0,0.0,0.0,32907.49
205,3,2000.0,0.0,0.0,50257.234
205,4,3568.0,0.0,0.0,78089.836
205,5,2878.0,0.0,0.0,50920.52
205,6,7234.0,0.0,0.0,142406.14
205,7,6450.0,0.0,0.0,122548.516
205,8,5173.0,0.0,0.0,90455.7
205,9,7293.0,0.0,0.0,128371.46
205,10,2744.0,0.0,0.0,56737.78
205,11,4991.0,0.0,0.0,98753.12
205,12,5505.0,0.0,0.0,112389.94
205,13,6220.0,0.0,0.0,124769.82
206,0,321.0,0.0,0.0,26451.746
206,1,388.0,0.0,0.0,32524.031
206,2,335.0,0.0,0.0,32904.805
206,3,2000.0,0.0,0.0,50253.965
206,4,3568.0,0.0,0.0,78085.19
206,5,2878.0,0.0,0.0,50917.46
206,6,7234.0,0.0,0.0,142400.44
206,7,6450.0,0.0,0.0,122544.3
206,8,5173.0,0.0,0.0,90452.55
206,9,7293.0,0.0,0.0,128366.99
206,10,2744.0,0.0,0.0,56735.812
206,11,4991.0,0.0,0.0,98749.695
206,12,5505.0,0.0,0.0,112386.05
206,13,6220.0,0.0,0.0,124765.51
207,0,321.0,0.0,0.0,26449.582
207,1,388.0,0.0,0.0,32521.365
207,2,335.0,0.0,0.0,32902.117
207,3,2000.0,0.0,0.0,50250.695
207,4,3568.0,0.0,0.0,78080.54
207,5,2878.0,0.0,0.0,50914.402
207,6,7234.0,0.0,0.0,142394.72
207,7,6450.0,0.0,0.0,122540.08
207,8,5173.0,0.0,0.0,90449.4
207,9,7293.0,0.0,0.0,128362.53
207,10,2744.0,0.0,0.0,56733.84
207,11,4991.0,0.0,0.0,98746.28
207,12,5505.0,0.0,0.0,112382.164
207,13,6220.0,0.0,0.0,124761.19
208,0,321.0,0.0,0.0,26447.418
208,1,388.0,0.0,0.0,32518.7
208,2,335.0,0.0,0.0,32899.438
208,3,2000.0,0.0,0.0,50247.43
208,4,3568.0,0.0,0.0,78075.89
208,5,2878.0,0.0,0.0,50911.344
208,6,7234.0,0.0,0.0,142389.0
208,7,6450.0,0.0,0.0,122535.86
208,8,5173.0,0.0,0.0,90446.25
208,9,7293.0,0.0,0.0,128358.06
208,10,2744.0,0.0,0.0,56731.867
208,11,4991.0,0.0,0.0,98742.86
208,12,5505.0,0.0,0.0,112378.27
208,13,6220.0,0.0,0.0,124756.875
209,0,321.0,0.0,0.0,26445.258
209,1,388.0,0.0,0.0,32516.031
209,2,335.0,0.0,0.0,32896.758
209,3,2000.0,0.0,0.0,50244.16
209,4,3568.0,0.0,0.0,78071.25
209,5,2878.0,0.0,0.0,50908.28
209,6,7234.0,0.0,0.0,142383.3
209,7,6450.0,0.0,0.0,122531.64
209,8,5173.0,0.0,0.0,90443.1
209,9,7293.0,0.0,0.0,128353.6
209,10,2744.0,0.0,0.0,56729.9
209,11,4991.0,0.0,0.0,98739.44
209,12,5505.0,0.0,0.0,112374.38
209,13,6220.0,0.0,0.0,124752.56
210,0,297.0,0.0,0.0,26468.094
210,1,340.0,0.0,0.0,32563.365
210,2,285.0,0.0,0.0,32945.07
210,3,1820.0,0.0,0.0,50013.89
210,4,3388.0,0.0,0.0,78264.6
210,5,2766.0,0.0,0.0,51029.227
210,6,6855.0,0.0,0.0,142807.6
210,7,6105.0,0.0,0.0,122921.42
210,8,4940.0,0.0,0.0,90709.95
210,9,6914.0,0.0,0.0,128781.13
210,10,2557.0,0.0,0.0,56938.926
210,11,4707.0,0.0,0.0,99061.02
210,12,5200.0,0.0,0.0,112721.5
210,13,5867.0,0.0,0.0,125155.25
211,0,297.0,0.0,0.0,26465.93
211,1,340.0,0.0,0.0,32560.7
211,2,285.0,0.0,0.0,32942.39
211,3,1820.0,0.0,0.0,50010.625
211,4,3388.0,0.0,0.0,78259.95
211,5,2766.0,0.0,0.0,51026.164
211,6,6855.0,0.0,0.0,142801.88
211,7,6105.0,0.0,0.0,122917.2
211,8,4940.0,0.0,0.0,90706.8
211,9,6914.0,0.0,0.0,128776.67
211,10,2557.0,0.0,0.0,56936.957
211,11,4707.0,0.0,0.0,99057.61
211,12,5200.0,0.0,0.0,112717.61
211,13,5867.0,0.0,0.0,125150.94
212,0,297.0,0.0,0.0,26463.766
212,1,340.0,0.0,0.0,32558.031
212,2,285.0,0.0,0.0,32939.707
212,3,1820.0,0.0,0.0,50007.36
212,4,3388.0,0.0,0.0,78255.31
212,5,2766.0,0.0,0.0,51023.105
212,6,6855.0,0.0,0.0,142796.16
212,7,6105.0,0.0,0.0,122912.99
212,8,4940.0,0.0,0.0,90703.66
212,9,6914.0,0.0,0.0,128772.2
212,10,2557.0,0.0,0.0,56934.984
212,11,4707.0,0.0,0.0,99054.19
212,12,5200.0,0.0,0.0,112713.73
212,13,5867.0,0.0,0.0,125146.625
213,0,297.0,0.0,0.0,26461.604
213,1,340.0,0.0,0.0,32555.365
213,2,285.0,0.0,0.0,32937.023
213,3,1820.0,0.0,0.0,50004.094
213,4,3388.0,0.0,0.0,78250.664
213,5,2766.0,0.0,0.0,51020.05
213,6,6855.0,0.0,0.0,142790.45
213,7,6105.0,0.0,0.0,122908.77
213,8,4940.0,0.0,0.0,90700.5
213,9,6914.0,0.0,0.0,128767.74
213,10,2557.0,0.0,0.0,56933.016
213,11,4707.0,0.0,0.0,99050.77
213,12,5200.0,0.0,0.0,112709.84
213,13,5867.0,0.0,0.0,125142.31
214,0,297.0,0.0,0.0,26459.441
214,1,340.0,0.0,0.0,32552.7
214,2,285.0,0.0,0.0,32934.344
214,3,1820.0,0.0,0.0,50000.824
214,4,3388.0,0.0,0.0,78246.02
214,5,2766.0,0.0,0.0,51016.992
214,6,6855.0,0.0,0.0,142784.75
214,7,6105.0,0.0,0.0,122904.555
214,8,4940.0,0.0,0.0,90697.36
214,9,6914.0,0.0,0.0,128763.28
214,10,2557.0,0.0,0.0,56931.047
214,11,4707.0,0.0,0.0,99047.36
214,12,5200.0,0.0,0.0,112705.95
214,13,5867.0,0.0,0.0,125138.01
215,0,297.0,0.0,0.0,26457.277
215,1,340.0,0.0,0.0,32550.035
215,2,285.0,0.0,0.0,32931.664
215,3,1820.0,0.0,0.0,49997.56
215,4,3388.0,0.0,0.0,78241.38
215,5,2766.0,0.0,0.0,51013.934
215,6,6855.0,0.0,0.0,142779.03
215,7,6105.0,0.0,0.0,122900.34
215,8,4940.0,0.0,0.0,90694.2
215,9,6914.0,0.0,0.0,128758.82
215,10,2557.0,0.0,0.0,56929.074
215,11,4707.0,0.0,0.0,99043.94
215,12,5200.0,0.0,0.0,112702.07
215,13,5867.0,0.0,0.0,125133.695
216,0,297.0,0.0,0.0,26455.117
216,1,340.0,0.0,0.0,32547.371
216,2,285.0,0.0,0.0,32928.984
216,3,1820.0,0.0,0.0,49994.293
216,4,3388.0,0.0,0.0,78236.734
216,5,2766.0,0.0,0.0,51010.88
216,6,6855.0,0.0,0.0,142773.33
216,7,6105.0,0.0,0.0,122896.125
216,8,4940.0,0.0,0.0,90691.06
216,9,6914.0,0.0,0.0,128754.36
216,10,2557.0,0.0,0.0,56927.105
216,11,4707.0,0.0,0.0,99040.52
216,12,5200.0,0.0,0.0,112698.19
216,13,5867.0,0.0,0.0,125129.39
217,0,298.0,0.0,0.0,26452.953
217,1,341.0,0.0,0.0,32544.705
217,2,286.0,0.0,0.0,32926.305
217,3,1781.0,0.0,0.0,49627.027
217,4,3406.0,0.0,0.0,78232.09
217,5,2778.0,0.0,0.0,51007.82
217,6,6911.0,0.0,0.0,142765.62
217,7,6157.0,0.0,0.0,122890.91
217,8,4979.0,0.0,0.0,90685.914
217,9,6969.0,0.0,0.0,128749.9
217,10,2581.0,0.0,0.0,56923.137
217,11,4749.0,0.0,0.0,99036.11
217,12,5248.0,0.0,0.0,112694.3
217,13,5920.0,0.0,0.0,125124.08
218,0,298.0,0.0,0.0,26450.793
218,1,341.0,0.0,0.0,32542.04
218,2,286.0,0.0,0.0,32923.625
218,3,1781.0,0.0,0.0,49623.766
218,4,3406.0,0.0,0.0,78227.45
218,5,2778.0,0.0,0.0,51004.766
218,6,6911.0,0.0,0.0,142759.9
218,7,6157.0,0.0,0.0,122886.695
218,8,4979.0,0.0,0.0,90682.766
218,9,6969.0,0.0,0.0,128745.44
218,10,2581.0,0.0,0.0,56921.164
218,11,4749.0,0.0,0.0,99032.69
218,12,5248.0,0.0,0.0,112690.414
218,13,5920.0,0.0,0.0,125119.766
219,0,298.0,0.0,0.0,26448.63
219,1,341.0,0.0,0.0,32539.375
219,2,286.0,0.0,0.0,32920.94
219,3,1781.0,0.0,0.0,49620.5
219,4,3406.0,0.0,0.0,78222.81
219,5,2778.0,0.0,0.0,51001.71
219,6,6911.0,0.0,0.0,142754.2
219,7,6157.0,0.0,0.0,122882.484
219,8,4979.0,0.0,0.0,90679.62
219,9,6969.0,0.0,0.0,128740.98
219,10,2581.0,0.0,0.0,56919.195
219,11,4749.0,0.0,0.0,99029.28
219,12,5248.0,0.0,0.0,112686.53
219,13,5920.0,0.0,0.0,125115.45
220,0,298.0,0.0,0.0,26446.469
220,1,341.0,0.0,0.0,32536.71
220,2,286.0,0.0,0.0,32918.26
220,3,1781.0,0.0,0.0,49617.234
220,4,3406.0,0.0,0.0,78218.164
220,5,2778.0,0.0,0.0,50998.652
220,6,6911.0,0.0,0.0,142748.5
220,7,6157.0,0.0,0.0,122878.266
220,8,4979.0,0.0,0.0,90676.47
220,9,6969.0,0.0,0.0,128736.516
220,10,2581.0,0.0,0.0,56917.227
220,11,4749.0,0.0,0.0,99025.86
220,12,5248.0,0.0,0.0,112682.65
220,13,5920.0,0.0,0.0,125111.15
221,0,298.0,0.0,0.0,26444.309
221,1,341.0,0.0,0.0,32534.047
221,2,286.0,0.0,0.0,32915.582
221,3,1781.0,0.0,0.0,49613.97
221,4,3406.0,0.0,0.0,78213.52
221,5,2778.0,0.0,0.0,50995.598
221,6,6911.0,0.0,0.0,142742.8
221,7,6157.0,0.0,0.0,122874.055
221,8,4979.0,0.0,0.0,90673.33
221,9,6969.0,0.0,0.0,128732.06
221,10,2581.0,0.0,0.0,56915.258
221,11,4749.0,0.0,0.0,99022.45
221,12,5248.0,0.0,0.0,112678.766
221,13,5920.0,0.0,0.0,125106.84
222,0,298.0,0.0,0.0,26442.148
222,1,341.0,0.0,0.0,32531.383
222,2,286.0,0.0,0.0,32912.902
222,3,1781.0,0.0,0.0,49610.703
222,4,3406.0,0.0,0.0,78208.89
222,5,2778.0,0.0,0.0,50992.543
222,6,6911.0,0.0,0.0,142737.1
222,7,6157.0,0.0,0.0,122869.84
222,8,4979.0,0.0,0.0,90670.18
222,9,6969.0,0.0,0.0,128727.6
222,10,2581.0,0.0,0.0,56913.29
222,11,4749.0,0.0,0.0,99019.03
222,12,5248.0,0.0,0.0,112674.88
222,13,5920.0,0.0,0.0,125102.53
223,0,298.0,0.0,0.0,26439.986
223,1,341.0,0.0,0.0,32528.72
223,2,286.0,0.0,0.0,32910.223
223,3,1781.0,0.0,0.0,49607.44
223,4,3406.0,0.0,0.0,78204.25
223,5,2778.0,0.0,0.0,50989.49
223,6,6911.0,0.0,0.0,142731.38
223,7,6157.0,0.0,0.0,122865.625
223,8,4979.0,0.0,0.0,90667.03
223,9,6969.0,0.0,0.0,128723.14
223,10,2581.0,0.0,0.0,56911.32
223,11,4749.0,0.0,0.0,99015.625
223,12,5248.0,0.0,0.0,112671.0
223,13,5920.0,0.0,0.0,125098.23
224,0,299.0,0.0,0.0,26437.826
224,1,342.0,0.0,0.0,32526.059
224,2,287.0,0.0,0.0,32907.547
224,3,1726.0,0.0,0.0,49256.18
224,4,3424.0,0.0,0.0,78198.61
224,5,2790.0,0.0,0.0,50986.434
224,6,6966.0,0.0,0.0,142725.69
224,7,6210.0,0.0,0.0,122859.414
224,8,5018.0,0.0,0.0,90661.89
224,9,7024.0,0.0,0.0,128717.68
224,10,2605.0,0.0,0.0,56909.355
224,11,4792.0,0.0,0.0,99010.2
224,12,5296.0,0.0,0.0,112666.12
224,13,5973.0,0.0,0.0,125090.92
225,0,299.0,0.0,0.0,26435.664
225,1,342.0,0.0,0.0,32523.395
225,2,287.0,0.0,0.0,32904.867
225,3,1726.0,0.0,0.0,49252.914
225,4,3424.0,0.0,0.0,78193.97
225,5,2790.0,0.0,0.0,50983.38
225,6,6966.0,0.0,0.0,142719.98
225,7,6210.0,0.0,0.0,122855.2
225,8,5018.0,0.0,0.0,90658.75
225,9,7024.0,0.0,0.0,128713.23
225,10,2605.0,0.0,0.0,56907.387
225,11,4792.0,0.0,0.0,99006.8
225,12,5296.0,0.0,0.0,112662.234
225,13,5973.0,0.0,0.0,125086.61
226,0,299.0,0.0,0.0,26433.506
226,1,342.0,0.0,0.0,32520.73
226,2,287.0,0.0,0.0,32902.188
226,3,1726.0,0.0,0.0,49249.652
226,4,3424.0,0.0,0.0,78189.33
226,5,2790.0,0.0,0.0,50980.33
226,6,6966.0,0.0,0.0,142714.28
226,7,6210.0,0.0,0.0,122850.99
226,8,5018.0,0.0,0.0,90655.6
226,9,7024.0,0.0,0.0,128708.766
226,10,2605.0,0.0,0.0,56905.418
226,11,4792.0,0.0,0.0,99003.38
226,12,5296.0,0.0,0.0,112658.36
226,13,5973.0,0.0,0.0,125082.31
227,0,299.0,0.0,0.0,26431.344
227,1,342.0,0.0,0.0,32518.068
227,2,287.0,0.0,0.0,32899.51
227,3,1726.0,0.0,0.0,49246.39
227,4,3424.0,0.0,0.0,78184.69
227,5,2790.0,0.0,0.0,50977.273
227,6,6966.0,0.0,0.0,142708.58
227,7,6210.0,0.0,0.0,122846.78
227,8,5018.0,0.0,0.0,90652.45
227,9,7024.0,0.0,0.0,128704.31
227,10,2605.0,0.0,0.0,56903.45
227,11,4792.0,0.0,0.0,98999.97
227,12,5296.0,0.0,0.0,112654.47
227,13,5973.0,0.0,0.0,125078.0
228,0,299.0,0.0,0.0,26429.186
228,1,342.0,0.0,0.0,32515.408
228,2,287.0,0.0,0.0,32896.832
228,3,1726.0,0.0,0.0,49243.13
228,4,3424.0,0.0,0.0,78180.055
228,5,2790.0,0.0,0.0,50974.22
228,6,6966.0,0.0,0.0,142702.88
